Date,Close/Last,Volume,Open,High,Low
11/17/2021,$177.45 ,51205400,$178.24 ,$179.36 ,$177.27 
11/16/2021,$177.04 ,44341420,$176.95 ,$178.83 ,$176.26 
11/15/2021,$177.28 ,58594380,$176.85 ,$179.69 ,$176.29 
11/12/2021,$176.26 ,53788680,$174.25 ,$177.04 ,$172.35 
11/11/2021,$173.63 ,45288120,$175.65 ,$177.16 ,$173.37 
11/10/2021,$174.10 ,80548440,$178.19 ,$180.27 ,$173.15 
11/9/2021,$178.81 ,85898440,$175.76 ,$179.69 ,$175.07 
11/8/2021,$174.45 ,61479840,$176.16 ,$178.95 ,$174.39 
11/5/2021,$175.95 ,99939020,$173.85 ,$178.31 ,$173.85 
11/4/2021,$173.85 ,107060400,$168.50 ,$174.93 ,$168.25 
11/3/2021,$169.20 ,67943780,$165.45 ,$169.75 ,$164.88 
11/2/2021,$165.64 ,52551800,$165.75 ,$166.56 ,$164.18 
11/1/2021,$165.91 ,72177580,$168.09 ,$168.79 ,$164.60 
10/29/2021,$168.62 ,129721540,$165.00 ,$168.74 ,$163.67 
10/28/2021,$172.33 ,114174660,$170.10 ,$173.95 ,$169.30 
10/27/2021,$169.62 ,54044480,$169.40 ,$171.85 ,$168.57 
10/26/2021,$168.80 ,53966840,$167.48 ,$170.81 ,$167.20 
10/25/2021,$166.02 ,44519120,$166.75 ,$167.39 ,$164.89 
10/22/2021,$166.78 ,62781060,$171.05 ,$171.49 ,$166.57 
10/21/2021,$171.75 ,37627700,$170.71 ,$172.01 ,$170.15 
10/20/2021,$170.75 ,42795540,$172.63 ,$173.14 ,$170.02 
10/19/2021,$172.21 ,47721580,$171.71 ,$172.73 ,$171.10 
10/18/2021,$172.34 ,63482300,$169.42 ,$172.46 ,$169.26 
10/15/2021,$170.45 ,103598820,$165.57 ,$170.52 ,$165.20 
10/14/2021,$164.99 ,42240400,$165.12 ,$165.63 ,$164.54 
10/13/2021,$164.21 ,48501720,$163.49 ,$164.42 ,$163.05 
10/12/2021,$162.37 ,36391420,$162.85 ,$163.38 ,$161.81 
10/11/2021,$162.32 ,40684060,$163.75 ,$164.63 ,$161.91 
10/8/2021,$164.43 ,39964340,$165.85 ,$166.07 ,$164.41 
10/7/2021,$165.12 ,48181500,$164.58 ,$166.29 ,$164.15 
10/6/2021,$163.10 ,50659540,$160.68 ,$163.22 ,$159.93 
10/5/2021,$161.05 ,65384160,$160.23 ,$163.04 ,$160.12 
10/4/2021,$159.49 ,90461140,$163.97 ,$164.00 ,$158.81 
10/1/2021,$164.16 ,56712340,$164.45 ,$165.46 ,$162.80 
9/30/2021,$164.25 ,56940660,$165.80 ,$166.39 ,$163.70 
9/29/2021,$165.06 ,51245360,$166.11 ,$167.57 ,$164.89 
9/28/2021,$165.80 ,88616380,$167.89 ,$168.46 ,$164.51 
9/27/2021,$170.29 ,72689000,$168.58 ,$170.78 ,$166.98 
9/24/2021,$171.28 ,42324820,$170.10 ,$171.46 ,$169.67 
9/23/2021,$170.80 ,47588280,$169.00 ,$171.45 ,$169.00 
9/22/2021,$169.00 ,48228060,$167.55 ,$169.45 ,$167.05 
9/21/2021,$167.18 ,55617560,$168.75 ,$168.99 ,$166.62 
9/20/2021,$167.79 ,93382600,$169.80 ,$170.95 ,$165.25 
9/17/2021,$173.13 ,92331120,$174.42 ,$174.87 ,$172.61 
9/16/2021,$174.41 ,51671960,$173.00 ,$174.63 ,$172.31 
9/15/2021,$173.79 ,59150740,$172.13 ,$174.27 ,$170.10 
9/14/2021,$172.50 ,38737940,$173.78 ,$174.34 ,$171.89 
9/13/2021,$172.86 ,51380440,$174.14 ,$174.90 ,$171.90 
9/10/2021,$173.46 ,47945380,$175.09 ,$175.42 ,$173.15 
9/9/2021,$174.21 ,54384820,$176.30 ,$177.50 ,$174.02 
9/8/2021,$176.28 ,61067280,$175.58 ,$177.28 ,$174.78 
9/7/2021,$175.46 ,54823680,$173.90 ,$176.40 ,$173.85 
9/3/2021,$173.90 ,51566480,$172.60 ,$174.13 ,$171.82 
9/2/2021,$173.16 ,58511880,$174.74 ,$175.60 ,$172.75 
9/1/2021,$173.95 ,72598220,$174.82 ,$176.35 ,$173.76 
8/31/2021,$173.54 ,87128260,$171.24 ,$173.63 ,$169.78 
8/30/2021,$171.08 ,63844880,$167.87 ,$172.25 ,$167.76 
8/27/2021,$167.48 ,48047380,$166.66 ,$167.62 ,$165.69 
8/26/2021,$165.80 ,41975220,$164.95 ,$166.60 ,$164.80 
8/25/2021,$164.96 ,33606120,$165.49 ,$166.05 ,$164.31 
8/24/2021,$165.29 ,51036820,$164 ,$165.77 ,$163.73 
8/23/2021,$163.29 ,65362620,$160.60 ,$164.05 ,$160.50 
8/20/2021,$160.00 ,67168560,$160.19 ,$160.39 ,$158.79 
8/19/2021,$159.39 ,75657240,$159.70 ,$161.65 ,$159.12 
8/18/2021,$160.06 ,56086220,$162.10 ,$162.70 ,$160 
8/17/2021,$162.10 ,67758440,$163.88 ,$164.02 ,$161.28 
8/16/2021,$164.95 ,66569880,$164.15 ,$165 ,$160.56 
8/13/2021,$164.70 ,41133980,$165.28 ,$165.30 ,$164.15 
8/12/2021,$165.18 ,46476460,$164.50 ,$165.73 ,$163.48 
8/11/2021,$164.61 ,58944980,$166.57 ,$166.89 ,$163.89 
8/10/2021,$166.03 ,48251020,$167.25 ,$167.90 ,$165.75 
8/9/2021,$167.09 ,42964400,$167.18 ,$167.74 ,$166.43 
8/6/2021,$167.25 ,52752880,$168.75 ,$168.75 ,$166.45 
8/5/2021,$168.80 ,48670060,$167.81 ,$169.45 ,$167.05 
8/4/2021,$167.74 ,43678900,$168.97 ,$169.44 ,$167.28 
8/3/2021,$168.31 ,83146860,$167.04 ,$169.55 ,$164.99 
8/2/2021,$166.57 ,67078300,$167.66 ,$167.95 ,$165.85 
7/30/2021,$166.38 ,199311860,$167.40 ,$168.41 ,$165.35 
7/29/2021,$180.00 ,110399040,$181.39 ,$181.90 ,$179.00 
7/28/2021,$181.52 ,59987560,$181.69 ,$182.92 ,$180.05 
7/27/2021,$181.32 ,82637800,$184.93 ,$184.93 ,$179.31 
7/26/2021,$184.99 ,58001360,$183.66 ,$185.60 ,$182.36 
7/23/2021,$182.83 ,48725840,$182 ,$183.31 ,$181.10 
7/22/2021,$181.90 ,65307040,$179.36 ,$182.00 ,$179.11 
7/21/2021,$179.26 ,46379780,$178.82 ,$179.32 ,$177.18 
7/20/2021,$178.66 ,65113600,$178.37 ,$179.60 ,$175.90 
7/19/2021,$177.48 ,75691900,$176.63 ,$177.51 ,$174.96 
7/16/2021,$178.68 ,80874120,$181.67 ,$182.30 ,$178.52 
7/15/2021,$181.56 ,63705840,$184.71 ,$184.77 ,$181.05 
7/14/2021,$184.08 ,65931360,$185.44 ,$185.88 ,$183.04 
7/13/2021,$183.87 ,76918340,$185.11 ,$188.65 ,$183.57 
7/12/2021,$185.93 ,51432700,$187.20 ,$187.86 ,$184.84 
7/9/2021,$185.97 ,74964740,$186.13 ,$187.40 ,$184.67 
7/8/2021,$186.57 ,103612460,$182.18 ,$188.00 ,$181.06 
7/7/2021,$184.83 ,106561240,$185.87 ,$186.71 ,$183.95 
7/6/2021,$183.79 ,134895360,$176.51 ,$184.27 ,$176.45 
7/2/2021,$175.55 ,63533940,$172.58 ,$175.59 ,$171.85 
7/1/2021,$171.65 ,40741060,$171.73 ,$172.85 ,$170.47 
6/30/2021,$172.01 ,48079840,$172.05 ,$173.58 ,$171.75 
6/29/2021,$172.41 ,41968780,$171.94 ,$172.80 ,$171.15 
6/28/2021,$172.19 ,44855860,$170.80 ,$172.40 ,$170.68 
6/25/2021,$170.07 ,78819940,$173.20 ,$173.24 ,$169.71 
6/24/2021,$172.45 ,76639980,$175.38 ,$176.24 ,$171.54 
6/23/2021,$175.19 ,56266820,$175.25 ,$176.05 ,$174.16 
6/22/2021,$175.27 ,66901640,$172.90 ,$176.19 ,$172.80 
6/21/2021,$172.70 ,65542600,$173.82 ,$174.10 ,$171.70 
6/18/2021,$174.35 ,104954740,$174.00 ,$175.35 ,$173.69 
