Date,Close/Last,Volume,Open,High,Low
5/20/2022,$109.31 ,37586020,$112.09 ,$112.55 ,$106.37 
5/19/2022,$110.75 ,29191740,$111.84 ,$113.59 ,$110.47 
5/18/2022,$112.40 ,27982760,$115.24 ,$115.70 ,$112.14 
5/17/2022,$116.70 ,21576080,$117.23 ,$117.23 ,$115.34 
5/16/2022,$114.79 ,23282380,$115.38 ,$116.61 ,$114.34 
5/13/2022,$116.52 ,29737560,$114.85 ,$118.09 ,$114 
5/12/2022,$113.16 ,41464880,$111.94 ,$114.86 ,$110.11 
5/11/2022,$113.96 ,36501640,$113.71 ,$116.67 ,$113.65 
5/10/2022,$114.58 ,31157780,$116.04 ,$116.69 ,$113.38 
5/9/2022,$113.08 ,34520960,$113.30 ,$115.56 ,$112.55 
5/6/2022,$115.66 ,35309480,$115.52 ,$117.50 ,$114.14 
5/5/2022,$116.75 ,43089040,$120.22 ,$121.23 ,$115.18 
5/4/2022,$122.58 ,33231460,$118.00 ,$123.14 ,$115.74 
5/3/2022,$118.13 ,21215740,$116.77 ,$119.30 ,$116.63 
5/2/2022,$117.16 ,30279640,$113.91 ,$117.34 ,$113.40 
4/29/2022,$114.97 ,33693100,$117.58 ,$118.96 ,$114.69 
4/28/2022,$119.41 ,36790940,$117.12 ,$120.44 ,$115.14 
4/27/2022,$115.02 ,62238120,$114.37 ,$117.50 ,$113.12 
4/26/2022,$119.51 ,49393040,$122.75 ,$122.75 ,$119.16 
4/25/2022,$123.25 ,34521800,$119.43 ,$123.28 ,$118.77 
4/22/2022,$119.61 ,46410300,$125 ,$125.45 ,$119.14 
4/21/2022,$124.94 ,30157540,$129.35 ,$130.31 ,$124.65 
4/20/2022,$128.25 ,22609380,$131.28 ,$131.92 ,$127.89 
4/19/2022,$130.53 ,22719300,$128.08 ,$130.90 ,$127.45 
4/18/2022,$127.96 ,14917200,$127.41 ,$128.71 ,$126.58 
4/14/2022,$127.25 ,23483360,$130.65 ,$130.71 ,$127.11 
4/13/2022,$130.29 ,19542960,$128.63 ,$130.66 ,$128.44 
4/12/2022,$128.37 ,23003220,$132.42 ,$132.42 ,$127.58 
4/11/2022,$129.80 ,24187340,$132.90 ,$132.94 ,$129.62 
4/8/2022,$134.01 ,16434480,$136.25 ,$136.25 ,$133.75 
4/7/2022,$136.47 ,19448540,$136.62 ,$137.70 ,$134.86 
4/6/2022,$137.18 ,23574600,$139.16 ,$139.85 ,$136.42 
4/5/2022,$141.06 ,19255560,$143.40 ,$143.59 ,$140.94 
4/4/2022,$143.64 ,19084900,$140.82 ,$144.04 ,$140.82 
4/1/2022,$140.70 ,23480020,$140.01 ,$140.95 ,$138.80 
3/31/2022,$139.65 ,29516320,$142.45 ,$142.64 ,$139.62 
3/30/2022,$142.64 ,21046380,$142.87 ,$143.48 ,$142.17 
3/29/2022,$143.25 ,28678420,$143.16 ,$144.16 ,$142.48 
3/28/2022,$141.95 ,23773080,$140.68 ,$141.98 ,$139.83 
3/25/2022,$141.52 ,19289080,$141.75 ,$141.96 ,$139.70 
3/24/2022,$141.31 ,20544720,$139.27 ,$141.40 ,$138.04 
3/23/2022,$138.50 ,25302320,$139.14 ,$140.03 ,$138.17 
3/22/2022,$140.28 ,29776860,$136.50 ,$141.50 ,$136.50 
3/21/2022,$136.48 ,26632460,$136.85 ,$137.58 ,$134.61 
3/18/2022,$136.80 ,45899700,$133.88 ,$136.91 ,$132.93 
3/17/2022,$134.60 ,23994380,$133.32 ,$134.74 ,$132.72 
3/16/2022,$133.69 ,32058200,$131 ,$133.77 ,$129.20 
3/15/2022,$129.66 ,30292600,$127.74 ,$130.52 ,$126.57 
3/14/2022,$126.74 ,30253860,$130.57 ,$131.03 ,$126.41 
3/11/2022,$130.48 ,26599800,$134.00 ,$134.20 ,$130.30 
3/10/2022,$132.68 ,24265200,$131.46 ,$133.54 ,$131.40 
3/9/2022,$133.87 ,32257440,$131.40 ,$134.20 ,$130.09 
3/8/2022,$127.28 ,35249560,$126.25 ,$131.25 ,$125.86 
3/7/2022,$126.46 ,39177900,$131.90 ,$131.90 ,$126.41 
3/4/2022,$132.12 ,24472240,$133.38 ,$134.20 ,$130.41 
3/3/2022,$134.31 ,19779300,$135.98 ,$136.71 ,$133.43 
3/2/2022,$134.75 ,23966740,$134.61 ,$135.62 ,$133.43 
3/1/2022,$134.17 ,24639920,$134.48 ,$136.11 ,$133.38 
2/28/2022,$134.89 ,29675680,$133.28 ,$135.64 ,$132.83 
2/25/2022,$134.52 ,26235860,$133.53 ,$135.39 ,$131.77 
2/24/2022,$132.67 ,43165080,$125 ,$133.04 ,$124.76 
2/23/2022,$127.59 ,26431280,$131.08 ,$131.75 ,$127.50 
2/22/2022,$129.40 ,38906580,$129.99 ,$131.90 ,$127.74 
2/18/2022,$130.47 ,31858600,$133.04 ,$133.82 ,$130.31 
2/17/2022,$132.31 ,30968120,$136.15 ,$136.84 ,$132.20 
2/16/2022,$137.49 ,25609660,$136.43 ,$137.95 ,$134.82 
2/15/2022,$136.43 ,26577560,$137.47 ,$137.90 ,$135.54 
2/14/2022,$135.30 ,26792800,$133.37 ,$136.17 ,$133.30 
2/11/2022,$134.13 ,38808800,$138.75 ,$139.28 ,$133.29 
2/10/2022,$138.60 ,33017700,$139.50 ,$141.43 ,$138.05 
2/9/2022,$141.45 ,28627160,$140.85 ,$142.18 ,$140.38 
2/8/2022,$139.21 ,34255040,$138.99 ,$139.84 ,$136.87 
2/7/2022,$138.94 ,44610740,$143.71 ,$143.85 ,$138.70 
2/4/2022,$143.02 ,49224400,$143.02 ,$144.54 ,$139.82 
2/3/2022,$142.65 ,56930140,$145.30 ,$149.12 ,$142.21 
2/2/2022,$148.04 ,89750760,$151.86 ,$152.10 ,$145.56 
2/1/2022,$137.88 ,51203200,$137.84 ,$138.20 ,$134.57 
1/31/2022,$135.70 ,34055560,$134.20 ,$135.84 ,$132.27 
1/28/2022,$133.29 ,30517560,$130 ,$133.37 ,$128.69 
1/27/2022,$129.12 ,30285020,$131.36 ,$132.61 ,$128.95 
1/26/2022,$129.24 ,39630880,$130.59 ,$132.81 ,$127.15 
1/25/2022,$126.74 ,36008600,$128.44 ,$129.34 ,$126.38 
1/24/2022,$130.37 ,55292040,$126.03 ,$130.78 ,$124.64 
1/21/2022,$130.09 ,41919220,$133.01 ,$134.76 ,$130.00 
1/20/2022,$133.51 ,21930560,$136.51 ,$137.91 ,$133.14 
1/19/2022,$135.65 ,20795280,$136.94 ,$138.40 ,$135.50 
1/18/2022,$136.29 ,27401960,$136.60 ,$137.39 ,$135.62 
1/14/2022,$139.79 ,23825920,$137.50 ,$141.20 ,$137.50 
1/13/2022,$139.13 ,26565080,$141.84 ,$143.19 ,$138.91 
1/12/2022,$141.65 ,23641580,$141.55 ,$142.81 ,$141.11 
1/11/2022,$140.02 ,23501240,$138.18 ,$140.33 ,$136.81 
1/10/2022,$138.57 ,34095680,$135.10 ,$138.64 ,$133.14 
1/7/2022,$137.00 ,19408240,$137.91 ,$138.25 ,$135.79 
1/6/2022,$137.55 ,29049040,$137.50 ,$139.69 ,$136.76 
1/5/2022,$137.65 ,49641520,$144.18 ,$144.30 ,$137.52 
1/4/2022,$144.42 ,22927780,$145.55 ,$146.61 ,$143.82 
1/3/2022,$145.07 ,25224500,$144.48 ,$145.55 ,$143.50 
12/31/2021,$144.68 ,17297700,$145.54 ,$146.37 ,$144.68 
12/30/2021,$146.00 ,12977020,$146.45 ,$147.06 ,$145.76 
12/29/2021,$146.50 ,17024720,$146.43 ,$147.18 ,$145.50 
12/28/2021,$146.45 ,18635840,$148.37 ,$148.37 ,$145.94 
12/27/2021,$148.06 ,13259320,$147.46 ,$148.43 ,$147.25 
12/23/2021,$147.14 ,13818680,$147.09 ,$148.57 ,$146.95 
12/22/2021,$146.95 ,18440480,$144.10 ,$147.30 ,$143.96 
12/21/2021,$144.22 ,19551940,$143.15 ,$144.69 ,$141.74 
12/20/2021,$142.40 ,20263520,$140.68 ,$142.61 ,$140.25 
12/17/2021,$142.80 ,43404700,$142.71 ,$144.46 ,$141.79 
12/16/2021,$144.84 ,27399740,$148.08 ,$148.55 ,$144.09 
12/15/2021,$147.37 ,27280960,$144.37 ,$147.52 ,$142.71 
12/14/2021,$144.97 ,24778800,$144.77 ,$145.44 ,$142.24 
12/13/2021,$146.70 ,24103920,$148.44 ,$148.56 ,$146.36 
12/10/2021,$148.68 ,21638460,$149.10 ,$149.40 ,$147.36 
12/9/2021,$148.11 ,18580600,$148.18 ,$149.61 ,$147.53 
12/8/2021,$148.72 ,18963940,$148.33 ,$149.16 ,$147.20 
12/7/2021,$148.04 ,23258280,$145.95 ,$148.30 ,$145.70 
12/6/2021,$143.80 ,22197700,$143.57 ,$144.35 ,$140.65 
12/3/2021,$142.52 ,26687480,$144.50 ,$145.21 ,$141.15 
12/2/2021,$143.78 ,21250700,$141.82 ,$144.68 ,$140.98 
12/1/2021,$141.62 ,28545780,$144.21 ,$146.50 ,$141.50 
11/30/2021,$142.45 ,41590520,$145.45 ,$146.63 ,$142.07 
11/29/2021,$146.11 ,26276120,$144.30 ,$146.86 ,$144.30 
11/26/2021,$142.81 ,16992120,$145.02 ,$145.30 ,$142.49 
11/24/2021,$146.72 ,16464060,$146.35 ,$147 ,$145.20 
11/23/2021,$146.76 ,18133140,$147.11 ,$147.69 ,$144.89 
11/22/2021,$147.08 ,24627700,$150.14 ,$150.74 ,$147.01 
11/19/2021,$149.95 ,19782960,$151 ,$151.85 ,$149.89 
11/18/2021,$150.71 ,26682400,$149.15 ,$151.61 ,$149.00 
11/17/2021,$149.06 ,15290820,$149.23 ,$149.63 ,$148.56 
11/16/2021,$149.08 ,17254860,$149.17 ,$149.83 ,$148.35 
11/15/2021,$149.39 ,16247340,$150 ,$150.48 ,$148.65 
11/12/2021,$149.65 ,17047660,$147.83 ,$149.86 ,$146.45 
11/11/2021,$146.75 ,12463100,$147.11 ,$148.50 ,$146.69 
11/10/2021,$146.63 ,22708320,$148.01 ,$148.70 ,$145.33 
11/9/2021,$149.25 ,16875560,$149.75 ,$150.38 ,$147.51 
11/8/2021,$149.35 ,18388140,$150 ,$151.03 ,$149.12 
11/5/2021,$149.24 ,20408140,$149.35 ,$150.57 ,$148.65 
11/4/2021,$148.68 ,24700800,$147.20 ,$149.95 ,$146.64 
11/3/2021,$146.79 ,17886600,$146.28 ,$146.91 ,$145.05 
11/2/2021,$145.86 ,21150580,$144.81 ,$146.92 ,$144.64 
11/1/2021,$143.77 ,32272100,$148.17 ,$148.40 ,$143.58 
10/29/2021,$148.27 ,28954500,$145.52 ,$148.61 ,$145.17 
10/28/2021,$146.13 ,32418060,$147.30 ,$147.42 ,$144.76 
10/27/2021,$146.43 ,51850920,$139.90 ,$149.12 ,$139.90 
10/26/2021,$139.67 ,28258740,$140.61 ,$140.84 ,$139.01 
10/25/2021,$138.77 ,21081700,$138.81 ,$139.21 ,$136.75 
10/22/2021,$138.63 ,30182640,$140.35 ,$141.56 ,$137.17 
10/21/2021,$142.78 ,14849920,$142.19 ,$142.85 ,$141.64 
10/20/2021,$142.42 ,17939500,$144.22 ,$144.25 ,$141.91 
10/19/2021,$143.82 ,15315840,$143.29 ,$144.11 ,$143.10 
10/18/2021,$142.96 ,16567200,$141.21 ,$143.00 ,$141.21 
10/15/2021,$141.68 ,21253360,$142.20 ,$142.20 ,$141.06 
10/14/2021,$141.41 ,21437560,$139.95 ,$141.65 ,$139.34 
10/13/2021,$137.90 ,16393280,$137.75 ,$138.55 ,$136.98 
10/12/2021,$136.71 ,22535020,$139.64 ,$139.70 ,$136.25 
10/11/2021,$138.85 ,16584760,$139.80 ,$140.76 ,$138.81 
10/8/2021,$140.06 ,18928420,$139.91 ,$140.32 ,$139.43 
10/7/2021,$139.19 ,18250460,$138.86 ,$140.15 ,$138.56 
10/6/2021,$137.35 ,19764320,$134.63 ,$137.85 ,$134.49 
10/5/2021,$136.18 ,24126740,$134 ,$137.36 ,$134 
10/4/2021,$133.77 ,31529900,$135.70 ,$135.70 ,$131.17 
10/1/2021,$136.46 ,28387300,$133.55 ,$137.07 ,$133.38 
9/30/2021,$133.27 ,35363980,$134.33 ,$135.59 ,$133 
9/29/2021,$134.52 ,26337220,$137.11 ,$137.40 ,$134.25 
9/28/2021,$136.18 ,42189660,$139.09 ,$139.61 ,$135.70 
9/27/2021,$141.50 ,18844080,$141.59 ,$142.50 ,$140.50 
9/24/2021,$142.63 ,14949340,$140.95 ,$142.90 ,$140.85 
9/23/2021,$141.83 ,17276100,$141.61 ,$142.25 ,$141.10 
9/22/2021,$140.94 ,22067800,$140.05 ,$141.58 ,$139.47 
9/21/2021,$139.65 ,18129380,$140.12 ,$140.81 ,$138.91 
9/20/2021,$139.02 ,34917720,$139.00 ,$139.36 ,$137.05 
9/17/2021,$141.46 ,60039820,$143.80 ,$144.25 ,$141.06 
9/16/2021,$144.37 ,20298840,$145.12 ,$145.20 ,$143.42 
9/15/2021,$145.21 ,20653420,$143.76 ,$145.58 ,$142.26 
9/14/2021,$143.41 ,18919140,$144.16 ,$144.73 ,$142.91 
9/13/2021,$143.47 ,20175620,$143.20 ,$144.19 ,$142.28 
9/10/2021,$141.92 ,32896620,$145.44 ,$146.02 ,$141.74 
9/9/2021,$144.91 ,14798560,$144.88 ,$145.67 ,$144.43 
9/8/2021,$144.88 ,15491660,$145.39 ,$145.55 ,$144.20 
9/7/2021,$145.52 ,15172600,$144.75 ,$145.82 ,$144.54 
9/3/2021,$144.78 ,19110480,$144.15 ,$145.38 ,$143.51 
9/2/2021,$144.22 ,21855800,$145.95 ,$146.33 ,$144.11 
9/1/2021,$145.84 ,15824680,$145.65 ,$146.82 ,$145.61 
8/31/2021,$145.46 ,26756420,$145.88 ,$146.11 ,$145 
8/30/2021,$145.47 ,16915900,$144.70 ,$146.49 ,$144.60 
8/27/2021,$144.55 ,24568240,$142.11 ,$145.01 ,$142.02 
8/26/2021,$142.12 ,14922000,$142.62 ,$143.13 ,$142.09 
8/25/2021,$142.95 ,12843060,$142.88 ,$143.31 ,$142.44 
8/24/2021,$142.40 ,15126260,$141.54 ,$143.01 ,$141.35 
8/23/2021,$141.10 ,21089680,$139.00 ,$142.18 ,$138.75 
8/20/2021,$138.44 ,15566740,$137.08 ,$138.61 ,$136.47 
8/19/2021,$136.91 ,18295920,$135.47 ,$137.45 ,$135.36 
8/18/2021,$136.57 ,14934460,$137.12 ,$138.29 ,$136.42 
8/17/2021,$137.30 ,21274020,$138.19 ,$138.72 ,$136.79 
8/16/2021,$138.92 ,18050840,$138 ,$138.99 ,$136.17 
8/13/2021,$138.41 ,12580580,$138.36 ,$138.67 ,$138.01 
8/12/2021,$138.39 ,14649400,$137.71 ,$138.42 ,$136.78 
8/11/2021,$137.69 ,15209660,$138.28 ,$138.85 ,$137.35 
8/10/2021,$138.10 ,16039080,$138.08 ,$138.55 ,$137.23 
8/9/2021,$138.00 ,12379560,$136.95 ,$138.32 ,$136.43 
8/6/2021,$137.04 ,13565020,$136.30 ,$137.08 ,$136.05 
8/5/2021,$136.94 ,11871780,$136.03 ,$136.95 ,$135.60 
8/4/2021,$136.03 ,16527140,$136.25 ,$136.54 ,$135.42 
8/3/2021,$136.28 ,19064000,$136 ,$136.34 ,$134.18 
8/2/2021,$135.99 ,20140040,$135.48 ,$136.02 ,$134.67 
7/30/2021,$135.22 ,23954500,$135.51 ,$135.77 ,$134.81 
7/29/2021,$136.54 ,19283340,$136.38 ,$137.15 ,$136.14 
7/28/2021,$136.38 ,54688340,$138.56 ,$139.68 ,$136.35 
7/27/2021,$136.80 ,42163060,$140.01 ,$140.01 ,$135.10 
7/26/2021,$139.64 ,23052460,$138.25 ,$139.71 ,$137.65 
7/23/2021,$137.82 ,26377740,$135.26 ,$138.81 ,$134.70 
7/22/2021,$133.33 ,13608140,$132.65 ,$133.50 ,$132.40 
7/21/2021,$132.60 ,14741640,$130.79 ,$132.62 ,$130.60 
7/20/2021,$131.10 ,19083120,$130.00 ,$132.00 ,$129.19 
7/19/2021,$129.25 ,25709320,$131.16 ,$131.25 ,$128.54 
7/16/2021,$131.85 ,14861180,$131.64 ,$132.18 ,$130.82 
7/15/2021,$131.27 ,16586320,$132.50 ,$132.60 ,$130.60 
7/14/2021,$132.08 ,17918540,$131.90 ,$133.00 ,$131.90 
7/13/2021,$130.99 ,16617960,$130.88 ,$132.04 ,$130.64 
7/12/2021,$130.56 ,16950920,$129.83 ,$130.77 ,$129.60 
7/9/2021,$129.57 ,15109320,$128.94 ,$129.85 ,$128.94 
7/8/2021,$129.18 ,19779500,$128.25 ,$130.03 ,$128.04 
7/7/2021,$130.08 ,16683720,$130.34 ,$130.64 ,$129.76 
7/6/2021,$129.77 ,21350340,$129.45 ,$129.88 ,$128.41 
7/2/2021,$128.72 ,21165120,$126.84 ,$128.85 ,$126.77 
7/1/2021,$126.37 ,17124600,$124.85 ,$126.46 ,$124.85 
6/30/2021,$125.32 ,24009560,$125.65 ,$125.80 ,$124.76 
6/29/2021,$126.02 ,20949560,$126.77 ,$127 ,$125.44 
6/28/2021,$126.82 ,28110860,$127 ,$127.34 ,$125.97 
6/25/2021,$127.00 ,33485940,$126.96 ,$127.51 ,$126.44 
6/24/2021,$127.28 ,18933240,$127.05 ,$127.54 ,$126.96 
6/23/2021,$126.46 ,19693160,$126.55 ,$127.80 ,$126.25 
6/22/2021,$127.00 ,20986200,$126.45 ,$127.27 ,$126.03 
6/21/2021,$126.46 ,26256520,$125.74 ,$127.04 ,$125.13 
6/18/2021,$125.57 ,53306200,$125.71 ,$126.39 ,$124.60 
6/17/2021,$126.37 ,25755820,$125.52 ,$127.20 ,$125.52 
6/16/2021,$125.70 ,26316760,$126.25 ,$126.52 ,$124.15 
6/15/2021,$126.03 ,22182600,$126.52 ,$126.86 ,$125.65 
6/14/2021,$126.35 ,22550440,$125.67 ,$126.41 ,$125.05 
