,Volume,Date,Close
1258,0.12030294115529533,2017-11-27,0.04352
1257,0.17943510710310076,2017-11-28,0.04327
1256,0.33319802029641177,2017-11-29,0.04237
1255,0.3334573544507027,2017-11-30,0.04296
1254,0.3156097167818933,2017-12-01,0.04276
1253,0.24192566055094636,2017-12-04,0.04245
1252,0.18890549664231007,2017-12-05,0.042409999999999996
1251,0.19994688800761132,2017-12-06,0.04225
1250,0.1719761385654647,2017-12-07,0.04233
1249,0.14779389180608468,2017-12-08,0.04234
1248,0.2597618720099679,2017-12-11,0.04317
1247,0.10497019185683415,2017-12-12,0.04293
1246,0.14898497215673231,2017-12-13,0.04307
1245,0.11878947845706339,2017-12-14,0.04306
1244,0.3195577783227681,2017-12-15,0.04349
1243,0.21002480504044865,2017-12-18,0.044109999999999996
1242,0.1897025767947392,2017-12-19,0.04364
1241,0.1494839506573762,2017-12-20,0.043590000000000004
1240,0.12293066334729799,2017-12-21,0.04375
1239,0.07693027303757927,2017-12-22,0.04375
1238,0.2480545978653367,2017-12-26,0.04264
1237,0.12934484782746228,2017-12-27,0.04265
1236,0.07767073223972062,2017-12-28,0.04277
1235,0.17485972624092985,2017-12-29,0.04231
1234,0.1693688203195117,2018-01-02,0.04307
1233,0.21079393178678976,2018-01-03,0.04306
1232,0.1381723090266475,2018-01-04,0.04326
1231,0.15089702594104393,2018-01-05,0.04375
1230,0.11961716452856697,2018-01-08,0.043590000000000004
1229,0.12990411998868284,2018-01-09,0.04358
1228,0.15254729709753867,2018-01-10,0.04357
1227,0.10053447600537305,2018-01-11,0.04382
1226,0.168365558292251,2018-01-12,0.044270000000000004
1225,0.21131800714107477,2018-01-16,0.04405
1224,0.25975513870777156,2018-01-17,0.04478
1223,0.2273852984973229,2018-01-18,0.04482
1222,0.22962014270813977,2018-01-19,0.04462
1221,0.18621697069107948,2018-01-22,0.04425
1220,0.2407349882792197,2018-01-23,0.04426
1219,0.43429365582801494,2018-01-24,0.04356
1218,0.3329854111785745,2018-01-25,0.04278
1217,0.30887784286173614,2018-01-26,0.04288
1216,0.4261002472523222,2018-01-29,0.04199
1215,0.3758050303386151,2018-01-30,0.04174
1214,0.23908889993166513,2018-01-31,0.04186
1213,0.36374384974975293,2018-02-01,0.04195
1212,0.7871647018167017,2018-02-02,0.040130000000000006
1211,0.646971943042354,2018-02-05,0.039119999999999995
1210,0.6057214893532608,2018-02-06,0.04076
1209,0.4353026309601695,2018-02-07,0.03989
1208,0.4626285136874173,2018-02-08,0.03879
1207,0.6303244654801843,2018-02-09,0.0391
1206,0.5302570868097526,2018-02-12,0.04068
1205,0.24162704880050992,2018-02-13,0.04109
1204,0.3222183508679106,2018-02-14,0.04184
1203,0.4296007482365981,2018-02-15,0.04325
1202,0.3194729999269318,2018-02-16,0.04311
1201,0.2539444009320253,2018-02-20,0.04296
1200,0.2915632582834736,2018-02-21,0.04277
1199,0.2260226209603978,2018-02-22,0.04313
1198,0.2547747395165153,2018-02-23,0.04388
1197,0.29131433014166797,2018-02-26,0.04474
1196,0.3069421205000069,2018-02-27,0.0446
1195,0.29350173517791944,2018-02-28,0.04453
1194,0.40713222890592726,2018-03-01,0.04375
1193,0.3022548239937538,2018-03-02,0.04405
1192,0.19410452411548815,2018-03-05,0.04421
1191,0.14766534694597197,2018-03-06,0.04417
1190,0.23349750457595256,2018-03-07,0.04376
1189,0.1603738427232589,2018-03-08,0.04424
1188,0.2380262624214,2018-03-09,0.045
1187,0.23864562420373678,2018-03-12,0.04543
1186,0.23122981001199575,2018-03-13,0.04499
1185,0.20950430037672238,2018-03-14,0.04461
1184,0.14157844176044387,2018-03-15,0.04466
1183,0.301104755574666,2018-03-16,0.04451
1182,0.24619549232102392,2018-03-19,0.04383
1181,0.1104012121965966,2018-03-20,0.04381
1180,0.281461366614028,2018-03-21,0.04282
1179,0.33194174933813547,2018-03-22,0.04221
1178,0.32835636793829304,2018-03-23,0.04124
1177,0.28544707343536424,2018-03-26,0.04319
1176,0.3165186105586745,2018-03-27,0.04209
1175,0.33325678366103473,2018-03-28,0.04162
1174,0.2990945588098556,2018-03-29,0.04195
1173,0.2920485661402642,2018-04-02,0.04167
1172,0.21871678403786435,2018-04-03,0.0421
1171,0.26303629727201383,2018-04-04,0.0429
1170,0.1831386273505706,2018-04-05,0.0432
1169,0.2667889910294633,2018-04-06,0.0421
1168,0.20584760718543646,2018-04-09,0.04251
1167,0.20167408204071322,2018-04-10,0.04331
1166,0.1387680022315667,2018-04-11,0.04311
1165,0.14343846548232891,2018-04-12,0.04354
1164,0.1663079223528752,2018-04-13,0.04368
1163,0.13020120144316558,2018-04-16,0.04396
1162,0.18135073157797102,2018-04-17,0.04456
1161,0.11982865142937146,2018-04-18,0.04446
1160,0.2641731031261695,2018-04-19,0.0432
1159,0.5761256676279907,2018-04-20,0.04143
1158,0.28155022579907407,2018-04-23,0.04131
1157,0.2537842299555356,2018-04-24,0.040740000000000005
1156,0.19927080325525656,2018-04-25,0.040909999999999995
1155,0.19436191989490434,2018-04-26,0.04106
1154,0.2735992161024511,2018-04-27,0.04058
1153,0.3384763170999927,2018-04-30,0.04132
1152,0.4430711273593786,2018-05-01,0.04228
1151,0.5882024572355808,2018-05-02,0.04414
1150,0.25653009099516566,2018-05-03,0.044219999999999995
1149,0.4829437025717397,2018-05-04,0.04596
1148,0.34440396948660335,2018-05-07,0.04629
1147,0.19643149214271918,2018-05-08,0.046509999999999996
1146,0.14631970670399833,2018-05-09,0.04684000000000001
1145,0.19530111353156918,2018-05-10,0.04751
1144,0.17719791643848817,2018-05-11,0.04715
1143,0.11828274645692063,2018-05-14,0.04704
1142,0.15139835089548354,2018-05-15,0.04661
1141,0.10454609583819241,2018-05-16,0.047049999999999995
1140,0.0838145644347272,2018-05-17,0.04675
1139,0.09471629078931867,2018-05-18,0.046579999999999996
1138,0.09777688269676443,2018-05-21,0.04690999999999999
1137,0.06559159617833477,2018-05-22,0.04679
1136,0.11393180900129576,2018-05-23,0.04709000000000001
1135,0.14619871130392398,2018-05-24,0.04704
1134,0.08557205832771281,2018-05-25,0.04715
1133,0.138850332153877,2018-05-29,0.046979999999999994
1132,0.0990044861108409,2018-05-30,0.046880000000000005
1131,0.19046813285052164,2018-05-31,0.04672
1130,0.1487317591862563,2018-06-01,0.047560000000000005
1129,0.1774291951669608,2018-06-04,0.04796
1128,0.12993850063777648,2018-06-05,0.04833
1127,0.12358522193657037,2018-06-06,0.0485
1126,0.12783281340545383,2018-06-07,0.048369999999999996
1125,0.1814088828242125,2018-06-08,0.04793
1124,0.09458213484404232,2018-06-11,0.047810000000000005
1123,0.08222846368855857,2018-06-12,0.04807
1122,0.12937280123355027,2018-06-13,0.04768
1121,0.13043992761194634,2018-06-14,0.047700000000000006
1120,0.5370249736946874,2018-06-15,0.04721
1119,0.09854539732472406,2018-06-18,0.047189999999999996
1118,0.25239257881522004,2018-06-19,0.04642
1117,0.11927254187978859,2018-06-20,0.046630000000000005
1116,0.17190605101078424,2018-06-21,0.046369999999999995
1115,0.18757515935987365,2018-06-22,0.04623
1114,0.2329452717761191,2018-06-25,0.04554
1113,0.15894179176976506,2018-06-26,0.04611
1112,0.16515254890781442,2018-06-27,0.04604
1111,0.08726170910008335,2018-06-28,0.046380000000000005
1110,0.14030462340856498,2018-06-29,0.04628
1109,0.09055521205168571,2018-07-02,0.046799999999999994
1108,0.052599791610148605,2018-07-03,0.04598
1107,0.07901341390951708,2018-07-05,0.04635
1106,0.08801441066985449,2018-07-06,0.046990000000000004
1105,0.11056311750850048,2018-07-09,0.04765
1104,0.07143834691885861,2018-07-10,0.04759
1103,0.10178942070715605,2018-07-11,0.04697
1102,0.09387054722556118,2018-07-12,0.04776
1101,0.03782753870967098,2018-07-13,0.04783
1100,0.06336277113160255,2018-07-16,0.047729999999999995
1099,0.06851680790374115,2018-07-17,0.04786
1098,0.0771958303954153,2018-07-18,0.0476
1097,0.11612992610922329,2018-07-19,0.04797
1096,0.1211164464842944,2018-07-20,0.04786
1095,0.07301404165254194,2018-07-23,0.0479
1094,0.1008155403622068,2018-07-24,0.04825
1093,0.07911155689001584,2018-07-25,0.04871
1092,0.10412322405631366,2018-07-26,0.048549999999999996
1091,0.1548290703842697,2018-07-27,0.04775
1090,0.1235859360746821,2018-07-30,0.047479999999999994
1089,0.2963499220069885,2018-07-31,0.04757
1088,0.6020522477351543,2018-08-01,0.05038
1087,0.5459939362597269,2018-08-02,0.05185
1086,0.25106122133548114,2018-08-03,0.052
1085,0.1693235235592815,2018-08-06,0.052270000000000004
1084,0.1706451891646468,2018-08-07,0.05178
1083,0.1397138271506977,2018-08-08,0.05181
1082,0.14885255054687016,2018-08-09,0.052219999999999996
1081,0.16112480995761583,2018-08-10,0.05188
1080,0.17410222974383702,2018-08-13,0.052219999999999996
1079,0.12120255113662387,2018-08-14,0.05244
1078,0.2019609615221711,2018-08-15,0.05256
1077,0.19175980465519396,2018-08-16,0.053329999999999995
1076,0.267653302184126,2018-08-17,0.0544
1075,0.21781666395788454,2018-08-20,0.053869999999999994
1074,0.17224740902819466,2018-08-21,0.053759999999999995
1073,0.10372310267428025,2018-08-22,0.053759999999999995
1072,0.09902866478690972,2018-08-23,0.053869999999999994
1071,0.09853835796333693,2018-08-24,0.05404
1070,0.11836130164921174,2018-08-27,0.054490000000000004
1069,0.14234226348081208,2018-08-28,0.05493
1068,0.186444066610612,2018-08-29,0.05575
1067,0.40703826873436866,2018-08-30,0.05626
1066,0.35072929478172143,2018-08-31,0.056909999999999995
1065,0.18939957819590206,2018-09-04,0.05709
1064,0.24986534605751184,2018-09-05,0.05672
1063,0.25833716647705196,2018-09-06,0.05578
1062,0.2919799068618072,2018-09-07,0.05533
1061,0.3100966725790113,2018-09-10,0.05458
1060,0.2738775259265681,2018-09-11,0.05596
1059,0.4113389104629811,2018-09-12,0.05527
1058,0.33271067204501614,2018-09-13,0.056600000000000004
1057,0.2346760364997796,2018-09-14,0.05596
1056,0.28576904770402756,2018-09-17,0.05447
1055,0.23155076408335654,2018-09-18,0.054560000000000004
1054,0.18435898736379944,2018-09-19,0.05459000000000001
1053,0.17944337070125085,2018-09-20,0.055009999999999996
1052,0.8853794021858263,2018-09-21,0.05442
1051,0.1916165689539255,2018-09-24,0.055200000000000006
1050,0.14295183136904505,2018-09-25,0.055549999999999995
1049,0.14926919912520378,2018-09-26,0.05511
1048,0.21353040701123702,2018-09-27,0.056240000000000005
1047,0.14039419673172288,2018-09-28,0.05644
1046,0.14662331742121695,2018-10-01,0.05682
1045,0.15951850930485809,2018-10-02,0.05732
1044,0.20140250551879255,2018-10-03,0.05802
1043,0.23629968050667963,2018-10-04,0.057
1042,0.25207856208551616,2018-10-05,0.05607
1041,0.2038923990552299,2018-10-08,0.05594
1040,0.18218341661625678,2018-10-09,0.05672
1039,0.3293717703134533,2018-10-10,0.054090000000000006
1038,0.44994123801402197,2018-10-11,0.05361
1037,0.3131577745851083,2018-10-12,0.05553
1036,0.21915353050305683,2018-10-15,0.054340000000000006
1035,0.20407603456967663,2018-10-16,0.05554
1034,0.14174534603912992,2018-10-17,0.055299999999999995
1033,0.24066775727698617,2018-10-18,0.054009999999999996
1032,0.24561622429267468,2018-10-19,0.05483
1031,0.20355563192568063,2018-10-22,0.055159999999999994
1030,0.30485744933211545,2018-10-23,0.05568
1029,0.31823172586900206,2018-10-24,0.053770000000000005
1028,0.20636933608592575,2018-10-25,0.054950000000000006
1027,0.3916816468190294,2018-10-26,0.054079999999999996
1026,0.3766030286686165,2018-10-29,0.05306
1025,0.2824820740151611,2018-10-30,0.053329999999999995
1024,0.2980796665333466,2018-10-31,0.05472
1023,0.4504691901180564,2018-11-01,0.055560000000000005
1022,0.839087745546249,2018-11-02,0.05187
1021,0.5842996924549363,2018-11-05,0.0504
1020,0.2343980327348533,2018-11-06,0.05094
1019,0.24987360965566194,2018-11-07,0.05249
1018,0.16823364678104005,2018-11-08,0.05212
1017,0.2603420582158894,2018-11-09,0.05112
1016,0.43044230899141545,2018-11-12,0.04854
1015,0.3869276294091939,2018-11-13,0.048060000000000005
1014,0.5279355258282248,2018-11-14,0.046700000000000005
1013,0.38229542355727475,2018-11-15,0.047850000000000004
1012,0.2794561688159998,2018-11-16,0.04838
1011,0.33490889117267386,2018-11-19,0.04647
1010,0.6006892641390384,2018-11-20,0.04425
1009,0.22747619807697403,2018-11-21,0.0442
1008,0.15124430110280876,2018-11-23,0.04307
1007,0.3658769802895123,2018-11-26,0.04366
1006,0.330107026509352,2018-11-27,0.04356
1005,0.3789296906366567,2018-11-28,0.04524
1004,0.33385563947759156,2018-11-29,0.04489
1003,0.3124384334671283,2018-11-30,0.044649999999999995
1002,0.32379771831188287,2018-12-03,0.04621
1001,0.3299551191310125,2018-12-04,0.04417
1000,0.3459075362710011,2018-12-06,0.04368
999,0.33543796549374105,2018-12-07,0.04212
998,0.5402968484634771,2018-12-10,0.0424
997,0.37919790050747926,2018-12-11,0.042159999999999996
996,0.2721449248477631,2018-12-12,0.04228
