,Volume,Date,Close
1258,0.04366137029597797,2017-11-27,0.02112
1257,0.050503169777011594,2017-11-28,0.02117
1256,0.11513578503828076,2017-11-29,0.0205
1255,0.04040336602621361,2017-11-30,0.02059
1254,0.0393980426788933,2017-12-01,0.02044
1253,0.06562103866012838,2017-12-04,0.02035
1252,0.04545563080032668,2017-12-05,0.02025
1251,0.08849202370252,2017-12-06,0.02088
1250,0.04775724546369102,2017-12-07,0.02075
1249,0.025508710614452215,2017-12-08,0.02101
1248,0.10105371270903052,2017-12-11,0.021929999999999998
1247,0.11442618820457356,2017-12-12,0.02274
1246,0.07211644904651807,2017-12-13,0.022600000000000002
1245,0.06490619094038991,2017-12-14,0.02253
1244,0.08403332924838774,2017-12-15,0.0229
1243,0.05939313550951922,2017-12-18,0.02259
1242,0.08233309348068298,2017-12-19,0.02207
1241,0.06686009531843148,2017-12-20,0.021929999999999998
1240,0.04081937170662707,2017-12-21,0.022109999999999998
1239,0.03806872159587833,2017-12-22,0.02168
1238,0.04079743655368995,2017-12-26,0.02115
1237,0.04649523848115143,2017-12-27,0.02078
1236,0.039748056578733024,2017-12-28,0.02102
1235,0.030648072343316332,2017-12-29,0.02076
1234,0.040406431866122194,2018-01-02,0.02137
1233,0.04198008853301191,2018-01-03,0.02115
1232,0.13524378885692118,2018-01-04,0.02097
1231,0.04452436188438941,2018-01-05,0.02111
1230,0.13334698362988423,2018-01-08,0.02243
1229,0.08764591964111884,2018-01-09,0.02225
1228,0.03968550328159268,2018-01-10,0.02232
1227,0.07928410835164752,2018-01-11,0.02253
1226,0.04848422216555033,2018-01-12,0.02241
1225,0.07569946622327645,2018-01-16,0.022670000000000003
1224,0.08693500161673282,2018-01-17,0.02314
1223,0.06300240598721119,2018-01-18,0.022969999999999997
1222,0.04930864401992213,2018-01-19,0.023329999999999997
1221,0.07181284733308083,2018-01-22,0.023440000000000003
1220,0.0590725943248228,2018-01-23,0.02352
1219,0.05618907985914072,2018-01-24,0.023059999999999997
1218,0.08071277281070584,2018-01-25,0.022510000000000002
1217,0.04362203946576951,2018-01-26,0.02286
1216,0.04705630299354162,2018-01-29,0.0233
1215,0.046590093196555146,2018-01-30,0.02305
1214,0.07180600424289812,2018-01-31,0.023620000000000002
1213,0.037727211872963684,2018-02-01,0.023280000000000002
1212,0.029405695769974108,2018-02-02,0.022920000000000003
1211,0.04202490738604017,2018-02-05,0.02221
1210,0.05284623256333895,2018-02-06,0.022260000000000002
1209,0.0807885549529766,2018-02-07,0.023
1208,0.1412031526621084,2018-02-08,0.02102
1207,0.18571726233267458,2018-02-09,0.02069
1206,0.07223125712884064,2018-02-12,0.02105
1205,0.04394681523597502,2018-02-13,0.02158
1204,0.0336728006373329,2018-02-14,0.02149
1203,0.06690150956471043,2018-02-15,0.022269999999999998
1202,0.062334274214809055,2018-02-16,0.02237
1201,0.03465327656610864,2018-02-20,0.02232
1200,0.021124426296885768,2018-02-21,0.02222
1199,0.08472160183869393,2018-02-22,0.02308
1198,0.065281424902299,2018-02-23,0.023469999999999998
1197,0.040218162194387855,2018-02-26,0.023829999999999997
1196,0.04784925453763263,2018-02-27,0.023399999999999997
1195,0.06954763316675266,2018-02-28,0.02287
1194,0.08320853362126834,2018-03-01,0.02206
1193,0.05299456162455152,2018-03-02,0.02234
1192,0.03151528044967203,2018-03-05,0.02222
1191,0.03855791785223098,2018-03-06,0.02188
1190,0.05152348355703411,2018-03-07,0.02215
1189,0.02632647682962652,2018-03-08,0.02194
1188,0.06000686245652331,2018-03-09,0.02181
1187,0.10658965071076956,2018-03-12,0.023030000000000002
1186,0.06776219640938211,2018-03-13,0.022789999999999998
1185,0.10149515864995981,2018-03-14,0.02178
1184,0.07782241525484107,2018-03-15,0.02171
1183,0.07034917132103331,2018-03-16,0.02142
1182,0.09329256777563044,2018-03-19,0.0209
1181,0.04744288677383787,2018-03-20,0.0207
1180,0.06765397734211169,2018-03-21,0.0211
1179,0.050219029089351344,2018-03-22,0.02061
1178,0.07926881302878867,2018-03-23,0.0201
