,Volume,Date,Close
1258,0.09470003275644168,2017-11-27,0.18349000000000001
1257,0.12915080398533113,2017-11-28,0.18753999999999998
1256,0.18425672227452558,2017-11-29,0.18985
1255,0.2554011314208963,2017-11-30,0.19301
1254,0.19725290742118715,2017-12-01,0.19456
1253,0.18431471776302974,2017-12-04,0.19696
1252,0.1146840891640557,2017-12-05,0.19607
1251,0.10994751008639295,2017-12-06,0.19601
1250,0.07908604640713002,2017-12-07,0.19634000000000001
1249,0.1348491064744599,2017-12-08,0.19644
1248,0.12367203244138758,2017-12-11,0.19669999999999999
1247,0.15127254882272428,2017-12-12,0.19907
1246,0.14542010658892707,2017-12-13,0.1974
1245,0.12323718329836611,2017-12-14,0.19666
1244,0.38411633733034395,2017-12-15,0.19778
1243,0.17029436692752964,2017-12-18,0.19934000000000002
1242,0.10918430069167118,2017-12-19,0.19791
1241,0.1336671499932505,2017-12-20,0.19779
1240,0.09599367385070268,2017-12-21,0.19888999999999998
1239,0.13128395200963416,2017-12-22,0.19791999999999998
1238,0.03784156476177173,2017-12-26,0.19757
1237,0.1114776267318428,2017-12-27,0.19869
1236,0.06453708939594188,2017-12-28,0.19956000000000002
1235,0.121845806465609,2017-12-29,0.19822
1234,0.14745977843038685,2018-01-02,0.19722
1233,0.12006737176808926,2018-01-03,0.19979
1232,0.13754704349334823,2018-01-04,0.20069
1231,0.15186336323426544,2018-01-05,0.20142
1230,0.13696105033710645,2018-01-08,0.20274
1229,0.1344903208252393,2018-01-09,0.20302
1228,0.13253129969136038,2018-01-10,0.20561000000000001
1227,0.12537753980146624,2018-01-11,0.20668999999999998
1226,0.15075892130427707,2018-01-12,0.21015999999999999
1225,0.23389926895175214,2018-01-16,0.21029
1224,0.1688609094295867,2018-01-17,0.21416
1223,0.17956287917830294,2018-01-18,0.21319
1222,0.19551140447542673,2018-01-19,0.21325
1221,0.10775238786775618,2018-01-22,0.21597
1220,0.1259811796882698,2018-01-23,0.21556
1219,0.1520595836441197,2018-01-24,0.21561000000000002
1218,0.0990730517378883,2018-01-25,0.21509999999999999
1217,0.1250959878536434,2018-01-26,0.21719
1216,0.096109664827711,2018-01-29,0.21546
1215,0.1904159461319356,2018-01-30,0.21441
1214,0.1715152211092612,2018-01-31,0.21438
1213,0.1657249871113171,2018-02-01,0.21725
1212,0.23899042093128656,2018-02-02,0.20912
1211,0.45236794648878453,2018-02-05,0.1968
1210,0.45180250217794493,2018-02-06,0.20124
1209,0.2226256761960845,2018-02-07,0.20037
1208,0.3270558446961389,2018-02-08,0.19141999999999998
1207,0.37180013641411,2018-02-09,0.19602
1206,0.19489199019021647,2018-02-12,0.19888999999999998
1205,0.13192382152363888,2018-02-13,0.19799
1204,0.1584356703733939,2018-02-14,0.20054
1203,0.15872382229206347,2018-02-15,0.2039
1202,0.1600713397440874,2018-02-16,0.20379
1201,0.14769901567150448,2018-02-20,0.20305
1200,0.18773677924290216,2018-02-21,0.20102
1199,0.13894038627486818,2018-02-22,0.20073
1198,0.14820398365373438,2018-02-23,0.20276
1197,0.3334783184545557,2018-02-26,0.21062
1196,0.22770147505194713,2018-02-27,0.20965999999999999
1195,0.2032306086761604,2018-02-28,0.2072
1194,0.2815625733078248,2018-03-01,0.20153000000000001
1193,0.18281600948948165,2018-03-02,0.20134
1192,0.14401206599998959,2018-03-05,0.20324
1191,0.10366583570603954,2018-03-06,0.20455
1190,0.1243149913034482,2018-03-07,0.2043
1189,0.10993744630105928,2018-03-08,0.20529
1188,0.20977899677200754,2018-03-09,0.21294
1187,0.17109460169061846,2018-03-12,0.21181999999999998
1186,0.17250751034315923,2018-03-13,0.20912999999999998
1185,0.1429147857404945,2018-03-14,0.20699
1184,0.13692931430707755,2018-03-15,0.20782
1183,0.22665109671293723,2018-03-16,0.20696
